"status","http_status","title","url","final_url","directory","content_scope","filtered_blocks","image_count","failed_images","error"
"ok","200","How to Start Game Skin Trading: Simple Steps for Beginners - Discovaz","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading&de=mobile&arq=game+skin+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+get+general+info+on+game+skin+trading+game+skin+trading&asid=a1_ch4162&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading&de=mobile&arq=game+skin+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+get+general+info+on+game+skin+trading+game+skin+trading&asid=a1_ch4162&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\1e2b80b06447","body","3","2","0",
"ok","200","How to Start Game Skin Trading: Simple Steps for Beginners - Discovaz","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading&de=mobile&arq=game+skin+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+start+learning+about+game+skin+trading+game+skin+trading&asid=a1_ch4935&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading&de=mobile&arq=game+skin+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+start+learning+about+game+skin+trading+game+skin+trading&asid=a1_ch4935&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\0941e6cc8935","body","3","2","0",
"ok","200","How to Start Game Skin Trading in 99 Nights - Discovaz","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading+in+99+nights&de=mobile&arq=game+skins+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+in+99+nights+learn+about+game+skins+trading+game+skins+trading&asid=a1_ch3121&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading+in+99+nights&de=mobile&arq=game+skins+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+in+99+nights+learn+about+game+skins+trading+game+skins+trading&asid=a1_ch3121&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\b575e25e5a9e","body","3","2","0",
"ok","200","How to Start Game Skin Trading in 99 Nights - Discovaz","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading+in+99+nights&de=mobile&arq=game+skins+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+in+99+nights+start+learning+about+game+skins+trading+game+skins+trading&asid=a1_ch5352&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading+in+99+nights&de=mobile&arq=game+skins+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+in+99+nights+start+learning+about+game+skins+trading+game+skins+trading&asid=a1_ch5352&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\fd260bed98c2","body","3","2","0",
"ok","200","Begin Game Skin Trading in Steal a Brainrot - Discovaz","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading+in+steal+a+brainrot&de=mobile&arq=game+skins+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+in+steal+a+brainrot+learn+about+game+skins+trading+game+skins+trading&asid=a1_ch2849&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=how+to+start+game+skin+trading+in+steal+a+brainrot&de=mobile&arq=game+skins+trading&pub=vps_scraper&rac=how+to+start+game+skin+trading+in+steal+a+brainrot+learn+about+game+skins+trading+game+skins+trading&asid=a1_ch2849&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\844d167ac191","body","3","2","0",
"ok","200","I Want to Start My Own Business: What Should I Do? - Discovaz","https://www.discovaz.com/dsr?q=i%20want%20to%20start%20my%20own%20business%20what%20should%20i%20do&arq=i+want+to+start+my+own+business&pub=vps_scraper&rac=i+want+to+start+my+own+business+what+should+i+do+start+learning+about+start+my+own+business+i+want+to+start+my+own+business&asid=a1_ch8056&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=i%20want%20to%20start%20my%20own%20business%20what%20should%20i%20do&arq=i+want+to+start+my+own+business&pub=vps_scraper&rac=i+want+to+start+my+own+business+what+should+i+do+start+learning+about+start+my+own+business+i+want+to+start+my+own+business&asid=a1_ch8056&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\19255647a127","body","3","2","0",
"ok","200","How to Learn Broadly About AI Automation Solutions in 2026 - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation%20solutions&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+solutions+learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7727&terms=ai+automation&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation%20solutions&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+solutions+learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7727&terms=ai+automation&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\07bbf076ff18","body","3","2","0",
"ok","200","How to Learn Broadly About AI Automation Solutions in 2026 - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation%20solutions&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+solutions+learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7731&terms=ai+automation&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation%20solutions&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+solutions+learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7731&terms=ai+automation&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\1ea802784e12","body","3","2","0",
"ok","200","Learn broadly about AI automation - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7451&terms=ai+automation&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7451&terms=ai+automation&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\3731bc40d20c","body","3","2","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7519&terms=ai+automation&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7519&terms=ai+automation&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\11116ccc9738","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7844&terms=ai+automation&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub=vps_scraper&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7844&terms=ai+automation&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\2b48bcec21e0","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20create%20ai%20agent%20&arq=create+ai+agent&pub=vps_scraper&rac=learn+broadly+about+create+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10295&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20create%20ai%20agent%20&arq=create+ai+agent&pub=vps_scraper&rac=learn+broadly+about+create+ai+agent+start+learning+about+create+ai+agent+create+ai+agent&asid=a1_ch10295&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\456434da9e4b","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20of%20energy%20management%20tools&arq=energy+management+tools&pub=vps_scraper&rac=learn+broadly+about+of+energy+management+tools+start+learning+about+energy+management+tools+energy+management+tools&asid=a1_ch7892&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20of%20energy%20management%20tools&arq=energy+management+tools&pub=vps_scraper&rac=learn+broadly+about+of+energy+management+tools+start+learning+about+energy+management+tools+energy+management+tools&asid=a1_ch7892&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\48bf29625f6f","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20of%20energy%20management%20tools&arq=energy+management+tools&pub=vps_scraper&rac=learn+broadly+about+of+energy+management+tools+start+learning+about+energy+management+tools+energy+management+tools&asid=a1_ch7894&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20of%20energy%20management%20tools&arq=energy+management+tools&pub=vps_scraper&rac=learn+broadly+about+of+energy+management+tools+start+learning+about+energy+management+tools+energy+management+tools&asid=a1_ch7894&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\1aa58ebb93f5","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20warehouse%20products&arq=warehouse+products&pub=vps_scraper&rac=learn+broadly+about+warehouse+products+start+learning+about+warehouse+products+warehouse+products&asid=a1_ch9203&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20about%20warehouse%20products&arq=warehouse+products&pub=vps_scraper&rac=learn+broadly+about+warehouse+products+start+learning+about+warehouse+products+warehouse+products&asid=a1_ch9203&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\2ef650e1970b","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20car%20detailing%20services%20&arq=car+detailing+services&pub=vps_scraper&rac=learn+broadly+on+car+detailing+services+start+learning+about+car+detailing+services+car+detailing+services&asid=a1_ch10572&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20car%20detailing%20services%20&arq=car+detailing+services&pub=vps_scraper&rac=learn+broadly+on+car+detailing+services+start+learning+about+car+detailing+services+car+detailing+services&asid=a1_ch10572&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\523e56a9adf8","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20car%20detailing%20services%20&arq=car+detailing+services&pub=vps_scraper&rac=learn+broadly+on+car+detailing+services+start+learning+about+car+detailing+services+car+detailing+services&asid=a1_ch10575&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20car%20detailing%20services%20&arq=car+detailing+services&pub=vps_scraper&rac=learn+broadly+on+car+detailing+services+start+learning+about+car+detailing+services+car+detailing+services&asid=a1_ch10575&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\22306483d30b","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software%20avatars&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+avatars+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10570&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software%20avatars&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+avatars+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10570&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\dc6367545dba","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software%20for%20ai%20agents&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+for+ai+agents+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10549&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software%20for%20ai%20agents&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+for+ai+agents+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10549&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\4de70b17165c","document-fallback","0","1","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+build+your+custom+football+boots+in+seconds+with+custom+build+software+designing+a+unique+pair+of+boots+could+be+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7086&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+build+your+custom+football+boots+in+seconds+with+custom+build+software+designing+a+unique+pair+of+boots+could+be+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7086&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\0f6bd7fb488c","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+build+your+custom+football+boots+in+seconds+with+custom+build+software+designing+a+unique+pair+of+boots+could+be+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7090&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+build+your+custom+football+boots+in+seconds+with+custom+build+software+designing+a+unique+pair+of+boots+could+be+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7090&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\880f97b6eef9","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch7194&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch7194&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\d1bf00d91717","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch8954&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch8954&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\c98b688ec9e8","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch9011&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch9011&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\3baf62c753a4","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+read+more+about+custom+build+software+custom+build+software&asid=a1_ch8538&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+read+more+about+custom+build+software+custom+build+software&asid=a1_ch8538&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\e602b5abc881","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+read+more+about+custom+build+software+custom+build+software&asid=a1_ch8540&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+read+more+about+custom+build+software+custom+build+software&asid=a1_ch8540&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\a028810b5500","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10574&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10574&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\772bb7d64e7b","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10576&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10576&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\bbe03185583c","body","3","2","0",
"ok","200","Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10578&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10578&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\e293e8766ac8","body","3","2","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10580&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10580&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\0f0e84cd7ed8","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10582&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10582&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\91170714e1f4","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7234&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7234&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\dbd06a5e7cb9","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7252&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7252&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\717d568ebcbb","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7312&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7312&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\586af23e8e28","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7786&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7786&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\e87ecd329699","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch8892&terms=custom+build+software&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch8892&terms=custom+build+software&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\a69b0c3605ac","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch7060&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+start+learning+about+learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch7060&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\416065dd944e","document-fallback","0","1","0",
"ok","200","Discovaz access denied","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+want+to+build+the+coolest+custom+skateboards+with+custom+build+software+making+a+unique+design+is+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10602&terms=&locale=en_US&ad_id=0","https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub=vps_scraper&rac=learn+broadly+on+custom+build+software+want+to+build+the+coolest+custom+skateboards+with+custom+build+software+making+a+unique+design+is+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch10602&terms=&locale=en_US&ad_id=0","C:\Users\Administrator\_projects\tool_scrape_web_page\scraped_output\www.discovaz.com\a0a0432dd17a","document-fallback","0","1","0",
